id,gender,injection_structures,injection_volume,injection_structures_volumes,injection_volume_percentages,injection_x,injection_y,injection_z,product_id,specimen_name,strain,structure_abbrev,structure_id,structure_name,transgenic_line,transgenic_line_id,id,primary_injection_structure
100141222,M,"[159, 507]",0.2497250504,"{159: 0.005587, 507: 0.241419}","{159: 0.022373, 507: 0.966737}",1640,5300,6930,5,378-638,C57BL/6J,MOB,507,Main olfactory bulb,,,100141222,159
127091083,M,"[4, 128, 271, 385, 580, 616, 874]",0.367090164,"{4: 0.021746, 128: 0.030872, 271: 0.049722, 385: 0.007582, 580: 0.003278, 616: 0.017591, 874: 0.019037}","{4: 0.059239, 128: 0.0841, 271: 0.135449, 385: 0.020655, 580: 0.008931, 616: 0.04792, 874: 0.051859}",9700,3840,7330,5,378-1403,C57BL/6J,SAG,271,Nucleus sagulum,,,127091083,4
127398177,M,"[4, 920]",0.0726238359,"{4: 0.00062, 920: 0.069377}","{4: 0.008536, 920: 0.955295}",10860,2600,6290,5,378-1299,C57BL/6J,CENT,920,Central lobule,,,127398177,4
158915602,M,"[294, 502, 531, 628, 706, 886, 1061]",0.1348431196,"{294: 0.003196, 502: 0.02671, 531: 0.00069, 628: 0.05226, 706: 0.010789, 886: 0.000702, 1061: 0.033772}","{294: 0.023703, 502: 0.198084, 531: 0.005116, 628: 0.387559, 706: 0.080011, 886: 0.005208, 1061: 0.250452}",8110,2440,6840,5,378-1650,C57BL/6J,NOT,628,Nucleus of the optic tract,,,158915602,294
113442864,M,"[531, 628, 634, 706, 1061]",0.0567203714,"{531: 0.008986, 628: 0.002693, 634: 0.005563, 706: 0.010639, 1061: 0.010237}","{531: 0.158419, 628: 0.047478, 634: 0.098082, 706: 0.187573, 1061: 0.180475}",7910,2430,6250,5,378-1117,C57BL/6J,OP,706,Olivary pretectal nucleus,,,113442864,531
180718587,M,"[337, 369, 985]",0.9984581824,"{337: 0.338485, 369: 0.589081, 985: 0.066526}","{337: 0.339008, 369: 0.58999, 985: 0.066629}",5950,2080,7500,5,378-1814,C57BL/6J,SSp-ul,369,"Primary somatosensory area, upper limb",,,180718587,337
175263771,M,"[88, 226, 263, 515, 523, 596, 689]",0.2789138996,"{88: 0.023195, 226: 0.058444, 263: 0.014772, 515: 0.013109, 523: 0.111003, 596: 0.021342, 689: 0.021945}","{88: 0.083162, 226: 0.20954, 263: 0.052961, 515: 0.046999, 523: 0.397983, 596: 0.076518, 689: 0.078679}",5340,6660,6570,5,378-1793,C57BL/6J,MPO,523,Medial preoptic area,,,175263771,88
127711803,M,"[672, 998, 1022]",0.0641407305,"{672: 0.053523, 998: 0.000461, 1022: 0.009147}","{672: 0.834461, 998: 0.007182, 1022: 0.142612}",5880,4830,7940,5,378-1443,C57BL/6J,CP,672,Caudoputamen,,,127711803,672
113036264,M,"[111, 378, 583, 672, 677, 1057]",0.5539385712,"{111: 0.022945, 378: 0.063345, 583: 0.008844, 672: 0.290193, 677: 0.07574, 1057: 0.074612}","{111: 0.041422, 378: 0.114355, 583: 0.015965, 672: 0.523872, 677: 0.13673, 1057: 0.134693}",5810,4780,9800,5,378-1092,C57BL/6J,CP,672,Caudoputamen,,,113036264,111
273065264,M,"[128, 214, 294, 886]",0.136575985,"{128: 0.06309, 214: 0.018055, 294: 0.041712, 886: 0.00104}","{128: 0.461937, 214: 0.132194, 294: 0.305409, 886: 0.007614}",8670,3340,6830,5,378-1909,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,273065264,128
127222723,M,"[382, 409, 463, 502, 726, 1084, 484682470]",0.4945890656,"{382: 0.052853, 409: 0.010841, 463: 0.031235, 502: 0.147615, 726: 0.123554, 1084: 0.005505, 484682470: 0.117371}","{382: 0.106863, 409: 0.02192, 463: 0.063154, 502: 0.298461, 726: 0.249811, 1084: 0.01113, 484682470: 0.23731}",8720,3920,8980,5,378-1405,C57BL/6J,SUB,502,Subiculum,,,127222723,382
100142580,M,[672],0.1065769992,{672: 0.105833},{672: 0.993016},5370,3650,7270,5,378-824,C57BL/6J,CP,672,Caudoputamen,,,100142580,672
114292355,M,"[337, 985]",0.3771202288,"{337: 0.202564, 985: 0.172789}","{337: 0.537133, 985: 0.458181}",6180,1180,7090,5,378-1163,C57BL/6J,SSp-ll,337,"Primary somatosensory area, lower limb",,,114292355,337
117298988,M,[378],0.3927437416,{378: 0.388635},{378: 0.989537},6170,3870,9450,5,378-1199,C57BL/6J,SSs,378,Supplemental somatosensory area,,,117298988,378
114290938,M,[345],0.3689216272,{345: 0.368461},{345: 0.998752},4530,2470,8980,5,378-1165,C57BL/6J,SSp-m,345,"Primary somatosensory area, mouth",,,114290938,345
180074890,M,"[111, 378, 672, 677]",0.4478761896,"{111: 0.045943, 378: 0.00291, 672: 0.003078, 677: 0.381234}","{111: 0.102579, 378: 0.006498, 672: 0.006872, 677: 0.851205}",6370,4360,10270,5,378-1811,C57BL/6J,VISC,677,Visceral area,,,180074890,111
175106769,M,"[88, 118, 173, 223, 614, 693, 993]",0.6516929832,"{88: 0.005929, 118: 0.012964, 173: 0.030846, 223: 0.062766, 614: 0.095816, 693: 0.292095, 993: 0.004802}","{88: 0.009097, 118: 0.019893, 173: 0.047332, 223: 0.096312, 614: 0.147027, 693: 0.44821, 993: 0.007369}",6370,7110,6470,5,378-1779,C57BL/6J,VMH,693,Ventromedial hypothalamic nucleus,,,175106769,88
146985623,M,"[319, 403, 639, 647]",0.3504543504,"{319: 0.006639, 403: 0.329765, 639: 0.006538, 647: 0.003372}","{319: 0.018945, 403: 0.940965, 639: 0.018657, 647: 0.009622}",7100,6700,8200,5,378-1512,C57BL/6J,MEA,403,Medial amygdalar nucleus,,,146985623,319
147632458,M,"[56, 298, 342, 596, 672, 754]",0.2427670112,"{56: 0.002688, 298: 0.048532, 342: 0.109293, 596: 0.010842, 672: 0.002061, 754: 0.058718}","{56: 0.011074, 298: 0.199914, 342: 0.450197, 596: 0.044662, 672: 0.008491, 754: 0.241869}",5150,6810,7210,5,378-1549,C57BL/6J,SI,342,Substantia innominata,,,147632458,56
147633885,M,"[4, 136, 146, 795, 852, 1093, 549009215]",0.6187534584,"{4: 0.033832, 136: 0.017354, 146: 0.068809, 795: 0.007623, 852: 0.003894, 1093: 0.346001, 549009215: 0.023775}","{4: 0.054677, 136: 0.028047, 146: 0.111205, 795: 0.01232, 852: 0.006293, 1093: 0.559191, 549009215: 0.038424}",10290,5610,6820,5,378-1550,C57BL/6J,PRNc,1093,"Pontine reticular nucleus, caudal part",,,147633885,4
157654069,M,"[111, 952, 961]",0.088683385,"{111: 0.023627, 952: 0.012073, 961: 0.048436}","{111: 0.266419, 952: 0.136133, 961: 0.546168}",6040,5570,9350,5,378-1617,C57BL/6J,PIR,961,Piriform area,,,157654069,111
147135812,M,"[206, 574, 679, 931, 1093]",0.35104360235,"{206: 0.018557, 574: 0.13695, 679: 0.030867, 931: 0.031454, 1093: 0.040459}","{206: 0.052864, 574: 0.390123, 679: 0.087928, 931: 0.089602, 1093: 0.115253}",9690,6260,5680,5,378-1533,C57BL/6J,TRN,574,Tegmental reticular nucleus,,,147135812,206
113369603,M,"[88, 194, 614, 693, 576073704]",0.222526248,"{88: 0.001642, 194: 0.051074, 614: 0.041619, 693: 0.006258, 576073704: 0.031027}","{88: 0.00738, 194: 0.229518, 614: 0.187029, 693: 0.028124, 576073704: 0.139429}",6680,6410,6800,5,378-1112,C57BL/6J,LHA,194,Lateral hypothalamic area,,,113369603,88
120437703,M,"[402, 1011, 1027]",0.1135668198,"{402: 0.04042, 1011: 0.038238, 1027: 0.033952}","{402: 0.355911, 1011: 0.336701, 1027: 0.298964}",8220,1520,9700,5,378-1208,C57BL/6J,VISal,402,Anterolateral visual area,,,120437703,402
112672974,M,"[502, 843, 918, 926, 1084]",0.3993495296,"{502: 0.041781, 843: 0.002882, 918: 0.007618, 926: 0.335958, 1084: 0.009507}","{502: 0.104623, 843: 0.007216, 918: 0.019077, 926: 0.841263, 1084: 0.023807}",9350,4720,8830,5,378-1053,C57BL/6J,ENTm,926,"Entorhinal area, medial part, dorsal zone",,,112672974,502
113783321,M,"[56, 72, 266, 351, 564, 1109]",0.0607686632,"{56: 0.002967, 72: 0.002666, 266: 0.009486, 351: 0.005196, 564: 0.001377, 1109: 0.000792}","{56: 0.048831, 72: 0.043866, 266: 0.156095, 351: 0.085505, 564: 0.022654, 1109: 0.013037}",4730,5090,6270,5,378-1133,C57BL/6J,LSv,266,"Lateral septal nucleus, ventral part",,,113783321,56
126907302,M,"[329, 361, 417, 312782546]",0.6276065824,"{329: 0.520703, 361: 0.021316, 417: 0.054825, 312782546: 0.028762}","{329: 0.829665, 361: 0.033964, 417: 0.087355, 312782546: 0.045828}",7460,1530,8220,5,378-1352,C57BL/6J,SSp-bfd,329,"Primary somatosensory area, barrel field",,,126907302,329
277615922,M,"[88, 614, 693, 576073704]",0.1513029742,"{88: 0.012996, 614: 0.000951, 693: 0.090178, 576073704: 0.003317}","{88: 0.085891, 614: 0.006285, 693: 0.596011, 576073704: 0.021923}",6570,6370,6250,5,378-1918,C57BL/6J,VMH,693,Ventromedial hypothalamic nucleus,,,277615922,88
112373830,M,"[409, 425, 312782574, 312782628]",0.0784402143,"{409: 0.018527, 425: 0.001267, 312782574: 0.032503, 312782628: 0.026033}","{409: 0.236194, 425: 0.016152, 312782574: 0.414371, 312782628: 0.331878}",9420,2400,9460,5,378-936,C57BL/6J,VISli,312782574,Laterointermediate area,,,112373830,409
175373569,M,"[56, 351, 672]",0.3286523296,"{56: 0.216108, 351: 0.010531, 672: 0.072204}","{56: 0.657559, 351: 0.032044, 672: 0.219697}",5030,5710,6930,5,378-1799,C57BL/6J,ACB,56,Nucleus accumbens,,,175373569,56
113443572,M,"[159, 952, 961]",0.147868133,"{159: 0.094092, 952: 0.001133, 961: 0.005813}","{159: 0.636326, 952: 0.007664, 961: 0.039314}",3240,5050,7140,5,378-1118,C57BL/6J,AON,159,Anterior olfactory nucleus,,,113443572,159
277714322,M,[385],0.0549243254,{385: 0.054687},{385: 0.995673},8360,900,8230,5,378-1925,C57BL/6J,VISp,385,Primary visual area,,,277714322,385
146078721,M,"[294, 533, 1037]",0.3909360336,"{294: 0.31733, 533: 0.023126, 1037: 0.032471}","{294: 0.811719, 533: 0.059156, 1037: 0.083059}",8820,1670,7460,5,378-1404,C57BL/6J,SCm,294,"Superior colliculus, motor related",,,146078721,294
158838128,M,"[136, 202, 653, 852, 970, 1048, 1093]",0.7285342736,"{136: 0.163325, 202: 0.032825, 653: 0.012676, 852: 0.018513, 970: 0.007367, 1048: 0.18702, 1093: 0.241118}","{136: 0.224184, 202: 0.045056, 653: 0.017399, 852: 0.025411, 970: 0.010112, 1048: 0.256707, 1093: 0.330963}",10560,6110,6280,5,BL/6-3014,C57BL/6J,PRNc,1093,"Pontine reticular nucleus, caudal part",,,158838128,136
157556400,M,"[44, 48, 589, 814, 972]",0.1281030128,"{44: 0.065835, 48: 0.017844, 589: 0.003381, 814: 0.032346, 972: 0.002497}","{44: 0.513924, 48: 0.139297, 589: 0.026396, 814: 0.252502, 972: 0.019491}",3930,3740,6340,5,378-1614,C57BL/6J,ILA,44,Infralimbic area,,,157556400,44
128056535,M,"[202, 225, 765]",0.1466467786,"{202: 0.022018, 225: 0.121893, 765: 0.001467}","{202: 0.150143, 225: 0.831199, 765: 0.010004}",11960,4630,6820,5,378-1329,C57BL/6J,SPIV,225,Spinal vestibular nucleus,,,128056535,202
100141993,M,"[374, 381]",0.2257438036,"{374: 0.009192, 381: 0.21358}","{374: 0.040719, 381: 0.946117}",8660,4990,7350,5,378-799,C57BL/6J,SNr,381,"Substantia nigra, reticular part",,,100141993,374
307137980,M,[385],0.4885201608,{385: 0.475301},{385: 0.972941},8780,1850,8650,5,C57BL/6-152139,C57BL/6J,VISp,385,Primary visual area,,,307137980,385
127223428,M,"[128, 146, 294, 795, 1052, 1093]",0.2751874104,"{128: 0.012498, 146: 0.210488, 294: 0.00145, 795: 0.0036, 1052: 0.005781, 1093: 0.034813}","{128: 0.045416, 146: 0.764889, 294: 0.00527, 795: 0.013083, 1052: 0.021009, 1093: 0.126508}",9900,5630,6320,5,378-1290,C57BL/6J,PRNr,146,Pontine reticular nucleus,,,127223428,128
113935990,M,"[295, 319, 403, 536, 639, 647, 780, 1105]",0.7954794848,"{295: 0.066059, 319: 0.289618, 403: 0.2388, 536: 0.01163, 639: 0.030566, 647: 0.054438, 780: 0.058884, 1105: 0.012427}","{295: 0.083043, 319: 0.36408, 403: 0.300196, 536: 0.01462, 639: 0.038424, 647: 0.068434, 780: 0.074023, 1105: 0.015622}",6680,6220,8270,5,378-1152,C57BL/6J,BMA,319,Basomedial amygdalar nucleus,,,113935990,295
272874417,M,"[15, 149, 362]",0.080714593246875,"{15: 0.025885, 149: 0.030786, 362: 0.020214}","{15: 0.320693, 149: 0.381412, 362: 0.250439}",5980,4220,5430,5,378-1875,C57BL/6J,PVT,149,Paraventricular nucleus of the thalamus,,,272874417,15
114155923,M,"[115, 294, 795, 872]",0.6746911724,"{115: 0.004383, 294: 0.107101, 795: 0.437562, 872: 0.095122}","{115: 0.006497, 294: 0.15874, 795: 0.648537, 872: 0.140986}",9600,3770,5510,5,378-1159,C57BL/6J,PAG,795,Periaqueductal gray,,,114155923,115
147159899,M,"[206, 222, 307, 1048]",0.407225672,"{206: 0.035176, 222: 0.002368, 307: 0.12493, 1048: 0.204819}","{206: 0.086379, 222: 0.005816, 307: 0.306783, 1048: 0.502962}",11200,6160,5670,5,378-1536,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,147159899,206
180523704,M,"[423, 463]",0.014785660575,"{423: 0.000507, 463: 0.014256}","{423: 0.03432, 463: 0.964189}",7110,2660,8290,5,378-1832,C57BL/6J,CA3,463,Field CA3,,,180523704,423
158841171,M,"[59, 149, 181, 189, 362, 366, 414, 599, 609, 685, 741, 907, 930]",0.3124760968,"{59: 0.03126, 149: 0.007443, 181: 0.00509, 189: 0.017158, 362: 0.039051, 366: 0.001754, 414: 0.01066, 599: 0.054387, 609: 0.035509, 685: 0.00166, 741: 0.050005, 907: 0.002811, 930: 0.007298}","{59: 0.100039, 149: 0.02382, 181: 0.016289, 189: 0.054909, 362: 0.124973, 366: 0.005614, 414: 0.034114, 599: 0.174051, 609: 0.113637, 685: 0.005311, 741: 0.160029, 907: 0.008995, 930: 0.023354}",7300,4470,5680,5,378-1647,C57BL/6J,CM,599,Central medial nucleus of the thalamus,,,158841171,59
304585910,M,[385],0.0894132792,{385: 0.089166},{385: 0.997239},9440,1270,8460,5,C57BL/6-145451,C57BL/6J,VISp,385,Primary visual area,,,304585910,385
272917631,M,"[250, 258]",0.0646296084,"{250: 0.026111, 258: 0.038152}","{250: 0.404006, 258: 0.590315}",5060,3380,6150,5,378-1883,C57BL/6J,LSr,258,"Lateral septal nucleus, rostral (rostroventral) part",,,272917631,250
121146455,M,"[202, 225]",0.2775565996,"{202: 0.255404, 225: 0.020897}","{202: 0.920189, 225: 0.07529}",11580,4820,6780,5,378-1244,C57BL/6J,MV,202,Medial vestibular nucleus,,,121146455,202
309004492,M,"[385, 409, 425]",1.0830299872,"{385: 0.572743, 409: 0.462673, 425: 0.028234}","{385: 0.528834, 409: 0.427202, 425: 0.026069}",9450,2180,8700,5,C57BL/6-155459,C57BL/6J,VISp,385,Primary visual area,,,309004492,385
100141495,M,"[337, 361]",0.1307809314,"{337: 0.025021, 361: 0.105739}","{337: 0.191318, 361: 0.80852}",6420,1220,7190,5,378-696,C57BL/6J,SSp-tr,361,"Primary somatosensory area, trunk",,,100141495,337
100141597,M,"[258, 266, 310, 452, 564]",0.3933468042,"{258: 0.035841, 266: 0.04873, 310: 0.026733, 452: 0.003569, 564: 0.229339}","{258: 0.091119, 266: 0.123885, 310: 0.067964, 452: 0.009072, 564: 0.583045}",5180,4380,5460,5,378-750,C57BL/6J,MS,564,Medial septal nucleus,,,100141597,258
156931568,M,"[59, 149, 186, 362, 483]",0.1206430096375,"{59: 0.00553, 149: 0.028431, 186: 0.005668, 362: 0.07849, 483: 0.001071}","{59: 0.045835, 149: 0.235661, 186: 0.04698, 362: 0.650595, 483: 0.00888}",6410,3720,5690,5,378-1591,C57BL/6J,MD,362,Mediodorsal nucleus of thalamus,,,156931568,59
123662982,M,"[15, 127, 149, 181, 262, 266, 310, 351, 564, 581, 1113]",0.222932870097656,"{15: 0.062907, 127: 0.00441, 149: 0.024477, 181: 0.012927, 262: 0.003592, 266: 0.004871, 310: 0.00419, 351: 0.0032, 564: 0.004307, 581: 0.001652, 1113: 0.001216}","{15: 0.28218, 127: 0.019781, 149: 0.109793, 181: 0.057985, 262: 0.016114, 266: 0.02185, 310: 0.018794, 351: 0.014352, 564: 0.01932, 581: 0.007411, 1113: 0.005455}",5860,5060,6350,5,378-1251,C57BL/6J,PT,15,Parataenial nucleus,,,123662982,15
112789899,M,"[101, 1049]",0.029890147,"{101: 0.008926, 1049: 0.00701}","{101: 0.298628, 1049: 0.23451}",10070,5020,8360,5,378-1058,C57BL/6J,VCO,101,Ventral cochlear nucleus,,,112789899,101
112373124,M,"[345, 353, 182305689]",0.0444689455,"{345: 0.007357, 353: 0.035273, 182305689: 0.001838}","{345: 0.165449, 353: 0.793209, 182305689: 0.041342}",5180,2240,8860,5,378-935,C57BL/6J,SSp-n,353,"Primary somatosensory area, nose",,,112373124,345
127041832,M,"[83, 136, 235, 307, 395, 978, 1048, 1107]",0.2612090236,"{83: 0.012793, 136: 0.003842, 235: 0.046676, 307: 0.027448, 395: 0.019685, 978: 0.002216, 1048: 0.092307, 1107: 0.019685}","{83: 0.048975, 136: 0.014709, 235: 0.178691, 307: 0.105081, 395: 0.07536, 978: 0.008485, 1048: 0.353383, 1107: 0.07536}",12000,7030,6660,5,378-1366,C57BL/6J,GRN,1048,Gigantocellular reticular nucleus,,,127041832,83
120762196,M,"[111, 131, 672]",0.238858634,"{111: 0.002628, 131: 0.079549, 672: 0.130079}","{111: 0.011001, 131: 0.333037, 672: 0.544584}",6920,4920,9510,5,378-1220,C57BL/6J,CP,672,Caudoputamen,,,120762196,111
113166056,M,"[463, 726]",0.1469025488,"{463: 0.094712, 726: 0.052172}","{463: 0.644725, 726: 0.355144}",8800,4530,8300,5,378-1100,C57BL/6J,CA3,463,Field CA3,,,113166056,463
146857301,M,"[952, 961, 966]",0.22726837,"{952: 0.024357, 961: 0.179132, 966: 0.014949}","{952: 0.107174, 961: 0.788196, 966: 0.065779}",6950,5620,9600,5,378-1505,C57BL/6J,PIR,961,Piriform area,,,146857301,952
309113907,M,[385],0.786978808,{385: 0.774099},{385: 0.983634},8740,1460,7850,5,C57BL/6-155460,C57BL/6J,VISp,385,Primary visual area,,,309113907,385
175072215,M,"[345, 353, 672]",0.0807301607,"{345: 0.002511, 353: 0.006724, 672: 0.069642}","{345: 0.031104, 353: 0.083288, 672: 0.862648}",5640,3750,8990,5,378-1778,C57BL/6J,CP,672,Caudoputamen,,,175072215,345
146794439,M,"[7, 96, 101, 202, 209, 217, 225, 781, 867]",0.105910609,"{7: 0.003132, 96: 0.008107, 101: 0.023222, 202: 0.004197, 209: 0.013377, 217: 0.001565, 225: 0.000618, 781: 0.001886, 867: 0.024888}","{7: 0.029574, 96: 0.07655, 101: 0.219256, 202: 0.039628, 209: 0.126307, 217: 0.014781, 225: 0.005839, 781: 0.017809, 867: 0.234994}",10740,4910,7830,5,378-1496,C57BL/6J,PB,867,Parabrachial nucleus,,,146794439,7
273026584,M,"[226, 298, 342, 596]",0.010999384025,"{226: 0.00037, 298: 0.000161, 342: 0.010131, 596: 0.000129}","{226: 0.03366, 298: 0.014601, 342: 0.92109, 596: 0.011745}",5060,6350,6880,5,378-1905,C57BL/6J,SI,342,Substantia innominata,,,273026584,226
120436274,M,[382],0.0936029752,{382: 0.08862},{382: 0.946761},7460,1400,6970,5,378-1210,C57BL/6J,CA1,382,Field CA1,,,120436274,382
158737454,M,"[128, 214, 215, 634, 795, 879, 930]",0.3820821256,"{128: 0.194598, 214: 0.002718, 215: 0.002084, 634: 0.014291, 795: 0.007992, 879: 0.014034, 930: 0.031027}","{128: 0.50931, 214: 0.007114, 215: 0.005454, 634: 0.037402, 795: 0.020916, 879: 0.03673, 930: 0.081205}",7930,3600,6210,5,BL/6-3012,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,158737454,128
272826010,M,"[206, 574, 642, 1048, 1093]",0.057349020575,"{206: 0.013977, 574: 0.000721, 642: 0.000328, 1048: 0.000824, 1093: 0.029765}","{206: 0.243725, 574: 0.012576, 642: 0.005717, 1048: 0.01437, 1093: 0.519012}",9890,6330,5670,5,378-1871,C57BL/6J,PRNc,1093,"Pontine reticular nucleus, caudal part",,,272826010,206
126352744,M,"[429, 437, 589508451]",0.2068658284,"{429: 0.058385, 437: 0.095014, 589508451: 0.033473}","{429: 0.282235, 437: 0.459303, 589508451: 0.161809}",12670,5210,7610,5,378-1280,C57BL/6J,SPVI,437,"Spinal nucleus of the trigeminal, interpolar part",,,126352744,429
558581415,F,"[843, 926, 1084]",0.019006410325,"{843: 0.009482, 926: 0.007761, 1084: 0.001761}","{843: 0.498888, 926: 0.408341, 1084: 0.092666}",9580,2930,8540,5,BL/6J-275245,C57BL/6J,PAR,843,Parasubiculum,,,558581415,843
152995635,M,[146],0.006122538975,{146: 0.006123},{146: 1.0},9600,4980,6540,5,378-1579,C57BL/6J,PRNr,146,Pontine reticular nucleus,,,152995635,146
127089669,M,"[502, 541, 312782574, 312782628, 484682470]",0.3599235808,"{502: 0.00635, 541: 0.060451, 312782574: 0.037099, 312782628: 0.244752, 484682470: 0.004995}","{502: 0.017641, 541: 0.167955, 312782574: 0.103075, 312782628: 0.680012, 484682470: 0.013879}",9070,2210,9650,5,378-1406,C57BL/6J,VISpor,312782628,Postrhinal area,,,127089669,502
126351299,M,"[202, 209, 225]",0.012430132575,"{202: 0.000277, 209: 0.005001, 225: 0.007112}","{202: 0.022267, 209: 0.402334, 225: 0.572195}",11340,4760,7200,5,378-1279,C57BL/6J,SPIV,225,Spinal vestibular nucleus,,,126351299,202
112881858,M,"[1002, 1011, 1018, 1027]",0.1315973792,"{1002: 0.044477, 1011: 0.001625, 1018: 0.071263, 1027: 0.006593}","{1002: 0.337981, 1011: 0.01235, 1018: 0.541525, 1027: 0.050099}",8300,3460,10150,5,378-1074,C57BL/6J,AUDv,1018,Ventral auditory area,,,112881858,1002
277713580,M,[385],0.0524025845,{385: 0.052229},{385: 0.996679},8250,730,8300,5,378-1924,C57BL/6J,VISp,385,Primary visual area,,,277713580,385
112459547,M,"[131, 295, 536]",0.1665989612,"{131: 0.014024, 295: 0.005045, 536: 0.064633}","{131: 0.084178, 295: 0.030285, 536: 0.387954}",7360,4990,8640,5,378-950,C57BL/6J,CEA,536,Central amygdalar nucleus,,,112459547,131
100147785,M,"[128, 215, 218, 726, 930, 1020, 1029]",0.1759717008,"{128: 0.007713, 215: 0.002498, 218: 0.030428, 726: 0.003372, 930: 0.01139, 1020: 0.032257, 1029: 0.00311}","{128: 0.043833, 215: 0.014195, 218: 0.172915, 726: 0.01916, 930: 0.064727, 1020: 0.183306, 1029: 0.017675}",7600,3380,7070,5,378-873,C57BL/6J,PO,1020,Posterior complex of the thalamus,,,100147785,128
273028004,M,"[319, 369, 639, 1105, 182305689]",0.02678636695,"{319: 0.018154, 369: 0.001523, 639: 0.006329, 1105: 0.000134, 182305689: 0.00053}","{319: 0.677728, 369: 0.056863, 639: 0.23627, 1105: 0.005007, 182305689: 0.019791}",6490,6730,8400,5,378-1907,C57BL/6J,BMA,319,Basomedial amygdalar nucleus,,,273028004,319
112167395,M,[726],0.03787178395,{726: 0.037872},{726: 1.0},8050,2270,7330,5,378-914,C57BL/6J,DG,726,Dentate gyrus,,,112167395,726
113399428,M,"[128, 294]",0.1789335548,"{128: 0.160987, 294: 0.001639}","{128: 0.899702, 294: 0.009161}",8780,3420,7190,5,378-1115,C57BL/6J,MRN,128,Midbrain reticular nucleus,,,113399428,128
127350480,M,"[136, 177, 395, 651, 773, 839, 1098, 1107]",0.3969215404,"{136: 0.026375, 177: 0.004065, 395: 0.047376, 651: 0.015028, 773: 0.174957, 839: 0.032639, 1098: 0.013802, 1107: 0.033573}","{136: 0.06645, 177: 0.010242, 395: 0.119358, 651: 0.037861, 773: 0.440785, 839: 0.082229, 1098: 0.034773, 1107: 0.084585}",13000,5840,5690,5,378-1297,C57BL/6J,XII,773,Hypoglossal nucleus,,,127350480,136
307295727,M,"[385, 409, 312782574]",0.5285815808,"{385: 0.239033, 409: 0.27221, 312782574: 0.00635}","{385: 0.452215, 409: 0.514982, 312782574: 0.012013}",9270,2310,9350,5,C57BL/6-152140,C57BL/6J,VISl,409,Lateral visual area,,,307295727,385
112424102,M,"[928, 936]",0.0541615277,"{928: 0.051148, 936: 0.002089}","{928: 0.944366, 936: 0.038571}",11680,1630,6710,5,378-948,C57BL/6J,CUL,928,Culmen,,,112424102,928
126116848,M,[918],0.3379054896,{918: 0.336546},{918: 0.995978},9530,5390,10100,5,378-1270,C57BL/6J,ENTl,918,"Entorhinal area, lateral part",,,126116848,918
112458831,M,[672],0.1059788072,{672: 0.104068},{672: 0.98197},5170,2980,6960,5,378-962,C57BL/6J,CP,672,Caudoputamen,,,112458831,672
100148554,M,"[843, 926]",0.017168141025,"{843: 0.011382, 926: 0.005786}","{843: 0.662986, 926: 0.337013}",9780,4260,8640,5,378-901,C57BL/6J,PAR,843,Parasubiculum,,,100148554,843
158374671,M,"[131, 295, 329, 677, 952, 961, 966]",0.8739704288,"{131: 0.122463, 295: 0.182822, 329: 0.005423, 677: 0.006885, 952: 0.09606, 961: 0.26783, 966: 0.116692}","{131: 0.140123, 295: 0.209185, 329: 0.006205, 677: 0.007877, 952: 0.109912, 961: 0.306452, 966: 0.13352}",6590,5610,9330,5,378-1636,C57BL/6J,PIR,961,Piriform area,,,158374671,131
120494729,M,[382],0.012129723375,{382: 0.011993},{382: 0.98876},7480,1860,8270,5,378-1213,C57BL/6J,CA1,382,Field CA1,,,120494729,382
126709328,M,"[136, 203, 225, 437, 651, 852, 1048]",0.6675468352,"{136: 0.251244, 203: 0.019266, 225: 0.003603, 437: 0.038249, 651: 0.12008, 852: 0.220704, 1048: 0.0077}","{136: 0.376369, 203: 0.028861, 225: 0.005397, 437: 0.057298, 651: 0.179883, 852: 0.33062, 1048: 0.011534}",12150,6140,6310,5,378-1312,C57BL/6J,IRN,136,Intermediate reticular nucleus,,,126709328,136
175018829,M,"[66, 128, 218, 325, 394, 422, 475, 533, 797, 1029, 1044, 560581563, 563807435]",0.8033822832,"{66: 0.005989, 128: 0.101003, 218: 0.020701, 325: 0.008763, 394: 0.015772, 422: 0.058937, 475: 0.020808, 533: 0.033223, 797: 0.231987, 1029: 0.010994, 1044: 0.019235, 560581563: 0.061698, 563807435: 0.063703}","{66: 0.007454, 128: 0.125722, 218: 0.025768, 325: 0.010907, 394: 0.019632, 422: 0.073361, 475: 0.025901, 533: 0.041353, 797: 0.288763, 1029: 0.013684, 1044: 0.023942, 560581563: 0.076798, 563807435: 0.079293}",8320,4390,7510,5,378-1775,C57BL/6J,ZI,797,Zona incerta,,,175018829,66
157549402,M,"[88, 693]",0.090565573,"{88: 0.007906, 693: 0.066045}","{88: 0.087297, 693: 0.729246}",6380,6860,5910,5,378-1611,C57BL/6J,VMH,693,Ventromedial hypothalamic nucleus,,,157549402,88
126862385,M,"[385, 879, 894]",0.203589316,"{385: 0.170974, 879: 0.011033, 894: 0.020195}","{385: 0.8398, 879: 0.054194, 894: 0.099193}",9060,1370,7560,5,378-1349,C57BL/6J,VISp,385,Primary visual area,,,126862385,385
